tf,name,monat,quelle,pruefung,xml,csv,diff,status,hinweis
TF07,Burri Heidi,2025-01,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),15000.0,15000.0,0.0,OK,
TF07,Burri Heidi,2025-01,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),15000.0,15000.0,0.0,OK,
TF07,Burri Heidi,2025-01,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",15000.0,15000.0,0.0,OK,
TF07,Burri Heidi,2025-01,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),0.0,0.0,0.0,OK,
TF08,Lamon René,2025-01,RETRO,AHV-Basis (AHV-AVS-BaseSalary),10343.4,10343.4,0.0,OK,
TF08,Lamon René,2025-01,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),10343.4,10343.4,0.0,OK,
TF08,Lamon René,2025-01,RETRO,FAK Kinderzulagen wiederkehrend (3000),250.0,250.0,0.0,OK,
TF08,Lamon René,2025-01,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF08,Lamon René,2025-01,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),10593.4,10593.4,0.0,OK,
TF08,Lamon René,2025-01,RETRO,UVG-Basis (UVG-LAA-BaseSalary),10343.4,10343.4,0.0,OK,
TF08,Lamon René,2025-01,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),10343.4,10343.4,0.0,OK,
TF08,Lamon René,2025-01,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),10343.4,10343.4,0.0,OK,
TF08,Lamon René,2025-01,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",10593.4,10593.4,0.0,OK,
TF08,Lamon René,2025-01,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),751.1,751.09,0.01,OK,
TF09,Estermann Michael,2025-01,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),600.0,2000.0,-1400.0,DIFF,
TF09,Estermann Michael,2025-01,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF09,Estermann Michael,2025-01,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF09,Estermann Michael,2025-01,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),2000.0,2000.0,0.0,OK,
TF09,Estermann Michael,2025-01,RETRO,UVG-Basis (UVG-LAA-BaseSalary),2000.0,2000.0,0.0,OK,
TF09,Estermann Michael,2025-01,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),2000.0,2000.0,0.0,OK,
TF09,Estermann Michael,2025-01,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),2000.0,2000.0,0.0,OK,
TF09,Estermann Michael,2025-01,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",2000.0,2000.0,0.0,OK,
TF09,Estermann Michael,2025-01,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),0.0,0.0,0.0,OK,
TF11,Bosshard Peter,2025-01,RETRO,AHV-Basis (AHV-AVS-BaseSalary),11550.0,11550.0,0.0,OK,
TF11,Bosshard Peter,2025-01,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),11550.0,11550.0,0.0,OK,
TF11,Bosshard Peter,2025-01,RETRO,FAK Kinderzulagen wiederkehrend (3000),260.0,260.0,0.0,OK,
TF11,Bosshard Peter,2025-01,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF11,Bosshard Peter,2025-01,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),11810.0,11810.0,0.0,OK,
TF11,Bosshard Peter,2025-01,RETRO,UVG-Basis (UVG-LAA-BaseSalary),11550.0,11550.0,0.0,OK,
TF11,Bosshard Peter,2025-01,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),23100.0,11550.0,11550.0,DIFF,
TF11,Bosshard Peter,2025-01,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),23100.0,11550.0,11550.0,DIFF,
TF11,Bosshard Peter,2025-01,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",11810.0,11810.0,0.0,OK,
TF11,Bosshard Peter,2025-01,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),864.5,864.5,0.0,OK,
TF13,Combertaldi Renato,2025-01,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),2200.0,2200.0,0.0,OK,
TF13,Combertaldi Renato,2025-01,RETRO,UVG-Basis (UVG-LAA-BaseSalary),2200.0,2200.0,0.0,OK,
TF13,Combertaldi Renato,2025-01,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),2200.0,2200.0,0.0,OK,
TF13,Combertaldi Renato,2025-01,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),2200.0,2200.0,0.0,OK,
TF13,Combertaldi Renato,2025-01,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",2200.0,2200.0,0.0,OK,
TF13,Combertaldi Renato,2025-01,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),0.0,0.0,0.0,OK,
TF14,Egli Anna,2025-01,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),3650.6,3650.6,0.0,OK,
TF14,Egli Anna,2025-01,RETRO,UVG-Basis (UVG-LAA-BaseSalary),3650.6,3650.6,0.0,OK,
TF14,Egli Anna,2025-01,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),3650.6,3650.6,0.0,OK,
TF14,Egli Anna,2025-01,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),3650.6,3650.6,0.0,OK,
TF14,Egli Anna,2025-01,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",3650.6,3650.6,0.0,OK,
TF14,Egli Anna,2025-01,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),0.0,0.0,0.0,OK,
TF16,Aebi Anna,2025-01,RETRO,Person nur im XML,22603.35,0.0,22603.35,DIFF,"XML führt Person, CSV ohne Lohnarten im Jahr"
TF17,Binggeli Fritz,2025-01,RETRO,AHV-Basis (AHV-AVS-BaseSalary),4550.0,4550.0,0.0,OK,
TF17,Binggeli Fritz,2025-01,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),4550.0,4550.0,0.0,OK,
TF17,Binggeli Fritz,2025-01,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF17,Binggeli Fritz,2025-01,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF17,Binggeli Fritz,2025-01,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),4550.0,4550.0,0.0,OK,
TF17,Binggeli Fritz,2025-01,RETRO,UVG-Basis (UVG-LAA-BaseSalary),4550.0,4550.0,0.0,OK,
TF17,Binggeli Fritz,2025-01,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),4550.0,4550.0,0.0,OK,
TF17,Binggeli Fritz,2025-01,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),4550.0,4550.0,0.0,OK,
TF17,Binggeli Fritz,2025-01,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",4550.0,4550.0,0.0,OK,
TF17,Binggeli Fritz,2025-01,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),318.5,318.5,0.0,OK,
TF18,Blanc Pierre,2025-01,RETRO,AHV-Basis (AHV-AVS-BaseSalary),1179.45,1179.45,0.0,OK,
TF18,Blanc Pierre,2025-01,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),1179.45,1179.45,0.0,OK,
TF18,Blanc Pierre,2025-01,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF18,Blanc Pierre,2025-01,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF18,Blanc Pierre,2025-01,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),1179.45,1179.45,0.0,OK,
TF18,Blanc Pierre,2025-01,RETRO,UVG-Basis (UVG-LAA-BaseSalary),1179.45,1179.45,0.0,OK,
TF18,Blanc Pierre,2025-01,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),1179.45,1179.45,0.0,OK,
TF18,Blanc Pierre,2025-01,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),1179.45,1179.45,0.0,OK,
TF18,Blanc Pierre,2025-01,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",1179.45,1179.45,0.0,OK,
TF18,Blanc Pierre,2025-01,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),76.45,76.44,0.01,OK,
TF19,Andrey Melanie,2025-01,RETRO,AHV-Basis (AHV-AVS-BaseSalary),2600.0,2600.0,0.0,OK,
TF19,Andrey Melanie,2025-01,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),2600.0,2600.0,0.0,OK,
TF19,Andrey Melanie,2025-01,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF19,Andrey Melanie,2025-01,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF19,Andrey Melanie,2025-01,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),2600.0,2600.0,0.0,OK,
TF19,Andrey Melanie,2025-01,RETRO,UVG-Basis (UVG-LAA-BaseSalary),2600.0,2600.0,0.0,OK,
TF19,Andrey Melanie,2025-01,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),2600.0,2600.0,0.0,OK,
TF19,Andrey Melanie,2025-01,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),2600.0,2600.0,0.0,OK,
TF19,Andrey Melanie,2025-01,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",2600.0,2600.0,0.0,OK,
TF19,Andrey Melanie,2025-01,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),197.15,197.16,-0.01,OK,
TF20,Arnold Lukas,2025-01,RETRO,AHV-Basis (AHV-AVS-BaseSalary),2000.0,2000.0,0.0,OK,
TF20,Arnold Lukas,2025-01,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),2000.0,2000.0,0.0,OK,
TF20,Arnold Lukas,2025-01,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF20,Arnold Lukas,2025-01,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF20,Arnold Lukas,2025-01,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),2000.0,2000.0,0.0,OK,
TF20,Arnold Lukas,2025-01,RETRO,UVG-Basis (UVG-LAA-BaseSalary),2000.0,2000.0,0.0,OK,
TF20,Arnold Lukas,2025-01,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),2000.0,2000.0,0.0,OK,
TF20,Arnold Lukas,2025-01,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),2000.0,2000.0,0.0,OK,
TF20,Arnold Lukas,2025-01,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",2000.0,2000.0,0.0,OK,
TF20,Arnold Lukas,2025-01,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),173.35,173.33,0.02,OK,
TF21,Meier Christian,2025-01,RETRO,AHV-Basis (AHV-AVS-BaseSalary),2000.0,2000.0,0.0,OK,
TF21,Meier Christian,2025-01,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),2000.0,2000.0,0.0,OK,
TF21,Meier Christian,2025-01,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF21,Meier Christian,2025-01,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF21,Meier Christian,2025-01,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),2000.0,2000.0,0.0,OK,
TF21,Meier Christian,2025-01,RETRO,UVG-Basis (UVG-LAA-BaseSalary),2000.0,2000.0,0.0,OK,
TF21,Meier Christian,2025-01,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),2000.0,2000.0,0.0,OK,
TF21,Meier Christian,2025-01,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),2000.0,2000.0,0.0,OK,
TF21,Meier Christian,2025-01,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",2000.0,2000.0,0.0,OK,
TF21,Meier Christian,2025-01,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),151.65,151.67,-0.02,OK,
TF22,Bucher Elisabeth,2025-01,RETRO,AHV-Basis (AHV-AVS-BaseSalary),5111.0,5111.0,0.0,OK,
TF22,Bucher Elisabeth,2025-01,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),5111.0,5111.0,0.0,OK,
TF22,Bucher Elisabeth,2025-01,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF22,Bucher Elisabeth,2025-01,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF22,Bucher Elisabeth,2025-01,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),5111.0,5111.0,0.0,OK,
TF22,Bucher Elisabeth,2025-01,RETRO,UVG-Basis (UVG-LAA-BaseSalary),5111.0,5111.0,0.0,OK,
TF22,Bucher Elisabeth,2025-01,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),5111.0,5111.0,0.0,OK,
TF22,Bucher Elisabeth,2025-01,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),5111.0,5111.0,0.0,OK,
TF22,Bucher Elisabeth,2025-01,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",5111.0,5111.0,0.0,OK,
TF22,Bucher Elisabeth,2025-01,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),151.65,151.66,-0.01,OK,
TF23,Koller Ludwig,2025-01,RETRO,AHV-Basis (AHV-AVS-BaseSalary),5000.0,5000.0,0.0,OK,
TF23,Koller Ludwig,2025-01,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),5000.0,5000.0,0.0,OK,
TF23,Koller Ludwig,2025-01,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF23,Koller Ludwig,2025-01,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF23,Koller Ludwig,2025-01,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),5000.0,5000.0,0.0,OK,
TF23,Koller Ludwig,2025-01,RETRO,UVG-Basis (UVG-LAA-BaseSalary),5000.0,5000.0,0.0,OK,
TF23,Koller Ludwig,2025-01,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),5000.0,5000.0,0.0,OK,
TF23,Koller Ludwig,2025-01,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),5000.0,5000.0,0.0,OK,
TF23,Koller Ludwig,2025-01,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",5000.0,5000.0,0.0,OK,
TF23,Koller Ludwig,2025-01,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),379.15,379.16,-0.01,OK,
TF24,Utzinger Jan,2025-01,RETRO,AHV-Basis (AHV-AVS-BaseSalary),8000.0,8000.0,0.0,OK,
TF24,Utzinger Jan,2025-01,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),8000.0,8000.0,0.0,OK,
TF24,Utzinger Jan,2025-01,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF24,Utzinger Jan,2025-01,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF24,Utzinger Jan,2025-01,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),8000.0,8000.0,0.0,OK,
TF24,Utzinger Jan,2025-01,RETRO,UVG-Basis (UVG-LAA-BaseSalary),8000.0,8000.0,0.0,OK,
TF24,Utzinger Jan,2025-01,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),8000.0,8000.0,0.0,OK,
TF24,Utzinger Jan,2025-01,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),8000.0,8000.0,0.0,OK,
TF24,Utzinger Jan,2025-01,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",8000.0,8000.0,0.0,OK,
TF24,Utzinger Jan,2025-01,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),606.65,606.67,-0.02,OK,
TF28,Arbenz Esther,2025-01,RETRO,AHV-Basis (AHV-AVS-BaseSalary),6000.0,6000.0,0.0,OK,
TF28,Arbenz Esther,2025-01,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),6000.0,6000.0,0.0,OK,
TF28,Arbenz Esther,2025-01,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF28,Arbenz Esther,2025-01,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF28,Arbenz Esther,2025-01,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),6000.0,6000.0,0.0,OK,
TF28,Arbenz Esther,2025-01,RETRO,UVG-Basis (UVG-LAA-BaseSalary),6000.0,6000.0,0.0,OK,
TF28,Arbenz Esther,2025-01,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),6000.0,6000.0,0.0,OK,
TF28,Arbenz Esther,2025-01,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),6000.0,6000.0,0.0,OK,
TF28,Arbenz Esther,2025-01,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",6000.0,6000.0,0.0,OK,
TF28,Arbenz Esther,2025-01,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),520.0,520.0,0.0,OK,
TF29,Forster Moreno,2025-01,RETRO,AHV-Basis (AHV-AVS-BaseSalary),6000.0,6000.0,0.0,OK,
TF29,Forster Moreno,2025-01,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),6000.0,6000.0,0.0,OK,
TF29,Forster Moreno,2025-01,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF29,Forster Moreno,2025-01,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF29,Forster Moreno,2025-01,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),6000.0,6000.0,0.0,OK,
TF29,Forster Moreno,2025-01,RETRO,UVG-Basis (UVG-LAA-BaseSalary),6000.0,6000.0,0.0,OK,
TF29,Forster Moreno,2025-01,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),6000.0,6000.0,0.0,OK,
TF29,Forster Moreno,2025-01,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),6000.0,6000.0,0.0,OK,
TF29,Forster Moreno,2025-01,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",6000.0,6000.0,0.0,OK,
TF29,Forster Moreno,2025-01,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),455.0,455.0,0.0,OK,
TF30,Müller Heinrich,2025-01,RETRO,AHV-Basis (AHV-AVS-BaseSalary),5500.0,5500.0,0.0,OK,
TF30,Müller Heinrich,2025-01,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),5500.0,5500.0,0.0,OK,
TF30,Müller Heinrich,2025-01,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF30,Müller Heinrich,2025-01,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF30,Müller Heinrich,2025-01,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),5500.0,5500.0,0.0,OK,
TF30,Müller Heinrich,2025-01,RETRO,UVG-Basis (UVG-LAA-BaseSalary),5500.0,5500.0,0.0,OK,
TF30,Müller Heinrich,2025-01,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),5500.0,5500.0,0.0,OK,
TF30,Müller Heinrich,2025-01,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),5500.0,5500.0,0.0,OK,
TF30,Müller Heinrich,2025-01,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",5500.0,5500.0,0.0,OK,
TF30,Müller Heinrich,2025-01,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),0.0,0.0,0.0,OK,
TF31,Bolletto Franca,2025-01,RETRO,AHV-Basis (AHV-AVS-BaseSalary),5000.0,5000.0,0.0,OK,
TF31,Bolletto Franca,2025-01,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),5000.0,5000.0,0.0,OK,
TF31,Bolletto Franca,2025-01,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF31,Bolletto Franca,2025-01,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF31,Bolletto Franca,2025-01,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),5000.0,5000.0,0.0,OK,
TF31,Bolletto Franca,2025-01,RETRO,UVG-Basis (UVG-LAA-BaseSalary),5000.0,5000.0,0.0,OK,
TF31,Bolletto Franca,2025-01,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),5000.0,5000.0,0.0,OK,
TF31,Bolletto Franca,2025-01,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),5000.0,5000.0,0.0,OK,
TF31,Bolletto Franca,2025-01,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",5000.0,5000.0,0.0,OK,
TF31,Bolletto Franca,2025-01,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),325.0,325.0,0.0,OK,
TF33,Châtelain Pierre,2025-01,RETRO,AHV-Basis (AHV-AVS-BaseSalary),5000.0,5000.0,0.0,OK,
TF33,Châtelain Pierre,2025-01,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),5000.0,5000.0,0.0,OK,
TF33,Châtelain Pierre,2025-01,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF33,Châtelain Pierre,2025-01,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF33,Châtelain Pierre,2025-01,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),5000.0,5000.0,0.0,OK,
TF33,Châtelain Pierre,2025-01,RETRO,UVG-Basis (UVG-LAA-BaseSalary),5000.0,5000.0,0.0,OK,
TF33,Châtelain Pierre,2025-01,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),5000.0,5000.0,0.0,OK,
TF33,Châtelain Pierre,2025-01,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),5000.0,5000.0,0.0,OK,
TF33,Châtelain Pierre,2025-01,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",5000.0,5000.0,0.0,OK,
TF33,Châtelain Pierre,2025-01,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),379.15,379.17,-0.02,OK,
TF34,Rinaldi Massimo,2025-01,RETRO,AHV-Basis (AHV-AVS-BaseSalary),5000.0,5000.0,0.0,OK,
TF34,Rinaldi Massimo,2025-01,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),5000.0,5000.0,0.0,OK,
TF34,Rinaldi Massimo,2025-01,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF34,Rinaldi Massimo,2025-01,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF34,Rinaldi Massimo,2025-01,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),5000.0,5000.0,0.0,OK,
TF34,Rinaldi Massimo,2025-01,RETRO,UVG-Basis (UVG-LAA-BaseSalary),5000.0,5000.0,0.0,OK,
TF34,Rinaldi Massimo,2025-01,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),5000.0,5000.0,0.0,OK,
TF34,Rinaldi Massimo,2025-01,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),5000.0,5000.0,0.0,OK,
TF34,Rinaldi Massimo,2025-01,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",5000.0,5000.0,0.0,OK,
TF34,Rinaldi Massimo,2025-01,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),0.0,0.0,0.0,OK,
TF35,Roos Roland,2025-01,RETRO,AHV-Basis (AHV-AVS-BaseSalary),5000.0,5000.0,0.0,OK,
TF35,Roos Roland,2025-01,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),5000.0,5000.0,0.0,OK,
TF35,Roos Roland,2025-01,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF35,Roos Roland,2025-01,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF35,Roos Roland,2025-01,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),5000.0,5000.0,0.0,OK,
TF35,Roos Roland,2025-01,RETRO,UVG-Basis (UVG-LAA-BaseSalary),5000.0,5000.0,0.0,OK,
TF35,Roos Roland,2025-01,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),5000.0,5000.0,0.0,OK,
TF35,Roos Roland,2025-01,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),5000.0,5000.0,0.0,OK,
TF35,Roos Roland,2025-01,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",5000.0,5000.0,0.0,OK,
TF35,Roos Roland,2025-01,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),379.15,379.17,-0.02,OK,
TF36,Maldini Fabio,2025-01,RETRO,AHV-Basis (AHV-AVS-BaseSalary),5000.0,5000.0,0.0,OK,
TF36,Maldini Fabio,2025-01,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),5000.0,5000.0,0.0,OK,
TF36,Maldini Fabio,2025-01,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF36,Maldini Fabio,2025-01,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF36,Maldini Fabio,2025-01,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),5000.0,5000.0,0.0,OK,
TF36,Maldini Fabio,2025-01,RETRO,UVG-Basis (UVG-LAA-BaseSalary),5000.0,5000.0,0.0,OK,
TF36,Maldini Fabio,2025-01,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),5000.0,5000.0,0.0,OK,
TF36,Maldini Fabio,2025-01,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),5000.0,5000.0,0.0,OK,
TF36,Maldini Fabio,2025-01,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",5000.0,5000.0,0.0,OK,
TF36,Maldini Fabio,2025-01,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),433.35,433.33,0.02,OK,
TF37,Oberli Christine,2025-01,RETRO,AHV-Basis (AHV-AVS-BaseSalary),5000.0,5000.0,0.0,OK,
TF37,Oberli Christine,2025-01,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),5000.0,5000.0,0.0,OK,
TF37,Oberli Christine,2025-01,RETRO,FAK Kinderzulagen wiederkehrend (3000),250.0,250.0,0.0,OK,
TF37,Oberli Christine,2025-01,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
